UCI FJX v6.7c JPL10 -2013c (14Mar2011) strat & trop & VOCs- requires JX v6.7
NW-JValues   62   18  NQQQ,NWWW - nominally NJVAL = NQQQ (# Xsects)
w-eff (nm)      187.      191.      193.      196.      202.      208.
           3.520E-21 2.403E-21 1.697E-21 7.230E-22 6.968E-23 0.000E+00
NO2    200 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00  J10
           0.000E+00 0.000E+00 1.834E-20 4.696E-20 7.707E-20 1.078E-19
           1.470E-19 1.832E-19 2.181E-19 3.138E-19 4.321E-19 1.386E-22
NO2    294 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00  J10
           0.000E+00 0.000E+00 2.312E-20 4.697E-20 7.556E-20 1.063E-19
           1.477E-19 1.869E-19 2.295E-19 3.448E-19 4.644E-19 4.346E-22
NO3    190 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00  J10
           0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
           0.000E+00 0.000E+00 0.000E+00 2.743E-20 2.716E-20 11.12E-19
NO3    298 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00  J10
           0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
           0.000E+00 0.000E+00 0.000E+00 1.966E-20 1.947E-20 8.713E-19
N2O5   233 0.000E+00 0.000E+00 7.511E-18 7.533E-18 6.683E-18 4.682E-18  J10
           3.395E-18 2.701E-18 2.138E-19 2.154E-19 1.984E-19 3.772E-20
           2.182E-20 1.334E-20 8.417E-21 2.621E-21 1.312E-22 1.159E-25
N2O5   300 0.000E+00 0.000E+00 9.074E-18 9.100E-18 8.073E-18 5.655E-18  J10
           4.101E-18 3.263E-18 2.607E-19 2.643E-19 2.449E-19 5.153E-20
           3.210E-20 2.135E-20 1.468E-20 5.902E-21 5.999E-22 1.290E-24
HNO2   298 1.122E-18 1.388E-18 1.573E-18 1.808E-18 2.154E-18 2.188E-18  J10
           2.079E-18 1.911E-18 1.171E-19 1.848E-19 1.485E-19 5.487E-21
           9.350E-21 1.894E-20 3.194E-20 9.007E-20 6.901E-20 0.000E+00
HNO2   300 1.122E-18 1.388E-18 1.573E-18 1.808E-18 2.154E-18 2.188E-18  J10
           2.079E-18 1.911E-18 1.171E-19 1.848E-19 1.485E-19 5.487E-21
           9.350E-21 1.894E-20 3.194E-20 9.007E-20 6.901E-20 0.000E+00
HNO3   200 1.177E-17 1.097E-17 9.791E-18 8.207E-18 3.779E-18 1.288E-18  J10
           6.882E-19 4.983E-19 1.611E-20 1.793E-20 1.845E-20 3.383E-21
           1.374E-21 5.441E-22 2.086E-22 2.118E-23 8.194E-26 0.000E+00
HNO3   300 1.189E-17 1.128E-17 1.028E-17 9.111E-18 4.464E-18 1.551E-18  J10
           8.426E-19 5.837E-19 1.855E-20 2.161E-20 2.295E-20 4.371E-21
           1.920E-21 8.312E-22 3.572E-22 4.706E-23 2.539E-25 0.000E+00
HNO4   298 9.685E-18 9.101E-18 8.408E-18 7.479E-18 4.745E-18 2.854E-18  J10
           2.217E-18 1.842E-18 2.800E-19 2.208E-19 1.536E-19 2.685E-20
           1.171E-20 5.682E-21 3.102E-21 8.269E-22 1.309E-23 4.693E-23
HNO4   300 9.685E-18 9.101E-18 8.408E-18 7.479E-18 4.745E-18 2.854E-18  J10
           2.217E-18 1.842E-18 2.800E-19 2.208E-19 1.536E-19 2.685E-20
           1.171E-20 5.682E-21 3.102E-21 8.269E-22 1.309E-23 4.693E-23
ClNO3a 200 1.698E-18 1.693E-18 1.675E-18 1.664E-18 1.614E-18 1.774E-18  J10
           1.921E-18 2.029E-18 1.948E-19 2.798E-19 2.042E-19 2.043E-20
           1.088E-20 6.655E-21 4.563E-21 2.324E-21 9.205E-22 6.954E-24
ClNO3ax300 1.859E-18 1.853E-18 1.828E-18 1.815E-18 1.705E-18 1.805E-18  J10
           1.928E-18 2.023E-18 2.319E-19 3.030E-19 2.136E-19 2.787E-20
           1.564E-20 1.002E-20 7.084E-21 3.404E-21 1.176E-21 9.860E-24
ClNO3b 200 1.132E-18 1.129E-18 1.117E-18 1.109E-18 1.076E-18 1.183E-18  J10
           1.281E-18 1.353E-18 1.299E-19 1.865E-19 1.361E-19 1.362E-20
           7.256E-21 4.186E-21 2.372E-21 7.063E-22 2.640E-23 0.000E+00
ClNO3bx300 1.239E-18 1.235E-18 1.219E-18 1.210E-18 1.136E-18 1.203E-18  J10
           1.285E-18 1.349E-18 1.546E-19 2.020E-19 1.424E-19 1.858E-20
           1.043E-20 6.302E-21 3.680E-21 1.052E-21 3.328E-23 0.000E+00
Cl2    200 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00  J10
           0.000E+00 2.043E-21 5.650E-21 2.456E-20 5.000E-20 8.413E-20
           1.393E-19 1.878E-19 2.265E-19 2.524E-19 6.326E-20 6.964E-22
Cl2   x300 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00  J10
           0.000E+00 1.979E-21 6.164E-21 2.744E-20 5.429E-20 8.855E-20
           1.404E-19 1.844E-19 2.185E-19 2.411E-19 6.549E-20 6.824E-22
HOCl   298 0.000E+00 0.000E+00 7.150E-20 7.180E-20 6.268E-20 5.424E-20  J10
           5.798E-20 6.779E-20 1.019E-19 6.539E-20 5.430E-20 5.570E-20
           6.067E-20 5.955E-20 5.375E-20 3.120E-20 6.528E-21 1.273E-23
HOCl  x300 0.000E+00 0.000E+00 7.150E-20 7.180E-20 6.268E-20 5.424E-20  J10
           5.798E-20 6.779E-20 1.019E-19 6.539E-20 5.430E-20 5.570E-20
           6.067E-20 5.955E-20 5.375E-20 3.120E-20 6.528E-21 1.273E-23
OClO   204 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00  J10
           0.000E+00 3.560E-19 4.060E-19 6.217E-19 9.091E-19 1.211E-18
           1.855E-18 2.607E-18 2.523E-18 4.227E-18 3.253E-18 4.062E-20
OClO  x205 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00  J10
           0.000E+00 3.560E-19 4.060E-19 6.217E-19 9.091E-19 1.211E-18
           1.855E-18 2.607E-18 2.523E-18 4.227E-18 3.253E-18 4.062E-20
Cl2O2  190 0.000E+00 0.000E+00 4.219E-18 4.230E-18 3.803E-18 3.009E-18  J10
           2.648E-18 2.407E-18 4.064E-18 1.970E-18 1.235E-18 8.680E-19
           5.718E-19 4.162E-19 3.233E-19 1.921E-19 3.855E-20 6.131E-22
Cl2O2 x250 0.000E+00 0.000E+00 4.219E-18 4.230E-18 3.803E-18 3.009E-18  J10
           2.648E-18 2.407E-18 4.064E-18 1.970E-18 1.235E-18 8.680E-19
           5.718E-19 4.162E-19 3.233E-19 1.921E-19 3.855E-20 6.131E-22
ClO    298 0.000E+00 0.000E+00 2.600E-18 2.600E-18 2.600E-18 2.600E-18  J10
           2.600E-18 2.600E-18 4.737E-18 3.543E-18 2.086E-18 1.427E-18
           5.980E-19 3.546E-19 1.426E-19 0.000E+00 0.000E+00 0.000E+00
ClO   x300 0.000E+00 0.000E+00 2.600E-18 2.600E-18 2.600E-18 2.600E-18  J10
           2.600E-18 2.600E-18 4.737E-18 3.543E-18 2.086E-18 1.427E-18
           5.980E-19 3.546E-19 1.426E-19 0.000E+00 0.000E+00 0.000E+00
BrO    297 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00  J10
           0.000E+00 0.000E+00 0.000E+00 1.048E-18 1.294E-18 2.008E-18
           3.239E-18 4.524E-18 5.057E-18 5.809E-18 7.343E-19 0.000E+00
BrO   x298 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00  J10
           0.000E+00 0.000E+00 0.000E+00 1.048E-18 1.294E-18 2.008E-18
           3.239E-18 4.524E-18 5.057E-18 5.809E-18 7.343E-19 0.000E+00
BrNO3  200 4.614E-18 4.614E-18 4.603E-18 4.614E-18 4.201E-18 3.475E-18  J10
           3.182E-18 3.032E-18 5.304E-19 6.082E-19 4.483E-19 1.963E-19
           1.584E-19 1.306E-19 1.110E-19 8.034E-20 3.376E-20 1.270E-21
BrNO3 x300 6.820E-18 6.820E-18 6.796E-18 6.820E-18 5.904E-18 4.190E-18  J10
           3.467E-18 3.119E-18 5.567E-19 5.985E-19 4.523E-19 2.098E-19
           1.705E-19 1.425E-19 1.207E-19 8.649E-20 3.715E-20 1.445E-21
HOBr   297 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00  J10
           0.000E+00 4.150E-20 1.340E-19 2.081E-19 2.239E-19 2.196E-19
           1.726E-19 1.367E-19 1.157E-19 1.125E-19 6.196E-20 2.756E-21
HOBr  x298 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00  J10
           0.000E+00 4.150E-20 1.340E-19 2.081E-19 2.239E-19 2.196E-19
           1.726E-19 1.367E-19 1.157E-19 1.125E-19 6.196E-20 2.756E-21
BrCl   200 2.453E-20 2.453E-20 2.469E-20 2.453E-20 3.063E-20 4.258E-20  J10
           4.915E-20 5.512E-20 2.293E-20 1.529E-20 7.606E-21 1.983E-21
           4.115E-21 9.572E-21 2.126E-20 1.102E-19 3.271E-19 1.980E-20
BrCl  x300 2.644E-20 2.644E-20 2.658E-20 2.644E-20 3.192E-20 4.234E-20  J10
           4.785E-20 5.276E-20 2.431E-20 1.595E-20 8.705E-21 3.854E-21
           7.582E-21 1.550E-20 3.038E-20 1.223E-19 3.184E-19 2.045E-20
N2O    200 1.076E-19 8.483E-20 6.975E-20 5.197E-20 2.173E-20 6.405E-21  J10
           3.097E-21 2.463E-21 3.305E-25 1.047E-23 4.105E-23 0.000E+00
           0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
N2O   x300 1.225E-19 1.005E-19 8.495E-20 6.656E-20 3.137E-20 1.150E-20  J10
           6.282E-21 4.603E-21 1.500E-24 4.067E-23 1.171E-22 0.000E+00
           0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
CFCl3  220 2.177E-18 1.606E-18 1.302E-18 9.612E-19 4.540E-19 1.638E-19  J10
           9.562E-20 7.094E-20 4.108E-23 7.021E-22 1.888E-21 0.000E+00
           0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
CFCl3 x300 2.237E-18 1.650E-18 1.339E-18 9.878E-19 4.886E-19 2.026E-19  J10
           1.266E-19 9.341E-20 9.726E-23 1.288E-21 2.949E-21 0.000E+00
           0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
CF2Cl2 220 7.005E-19 4.037E-19 2.781E-19 1.506E-19 4.147E-20 6.627E-21  J10
           2.876E-21 5.352E-21 2.696E-25 8.760E-24 3.330E-23 0.000E+00
           0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
CF2Cl2x300 1.012E-18 5.833E-19 4.020E-19 2.176E-19 6.299E-20 1.258E-20  J10
           5.959E-21 8.716E-21 8.271E-25 2.464E-23 8.242E-23 0.000E+00
           0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
F113   210 1.061E-18 6.843E-19 4.985E-19 2.808E-19 8.637E-20 2.020E-20  J10
           1.043E-20 1.264E-20 4.155E-24 6.802E-23 1.796E-22 0.000E+00
           0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
F113  x300 9.499E-19 5.923E-19 4.317E-19 2.616E-19 9.308E-20 2.661E-20  J10
           1.453E-20 1.388E-20 6.683E-24 1.045E-22 2.679E-22 0.000E+00
           0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
F114   210 1.292E-19 5.641E-20 3.404E-20 1.583E-20 4.497E-21 9.317E-22  J10
           4.480E-22 6.922E-22 9.722E-26 2.470E-24 6.797E-24 0.000E+00
           0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
F114  x300 1.204E-19 5.553E-20 3.520E-20 1.823E-20 6.084E-21 1.642E-21  J10
           8.743E-22 9.527E-22 2.381E-25 6.050E-24 1.605E-23 0.000E+00
           0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
F115   298 6.886E-21 2.978E-21 1.892E-21 1.018E-21 3.534E-22 1.124E-22  J10
           6.079E-23 6.149E-23 5.717E-27 6.311E-25 1.342E-24 0.000E+00
           0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
F115  x300 6.886E-21 2.978E-21 1.892E-21 1.018E-21 3.534E-22 1.124E-22  J10
           6.079E-23 6.149E-23 5.717E-27 6.311E-25 1.342E-24 0.000E+00
           0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
CCl4   200 3.614E-18 1.666E-18 1.100E-18 7.153E-19 6.122E-19 4.744E-19  J10
           3.774E-19 2.863E-19 6.481E-22 7.127E-21 1.320E-20 0.000E+00
           0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
CCl4  x300 3.712E-18 1.708E-18 1.124E-18 7.234E-19 6.267E-19 5.208E-19  J10
           4.392E-19 3.543E-19 1.613E-21 1.233E-20 1.849E-20 0.000E+00
           0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
CH3Cl  200 2.841E-19 1.306E-19 8.194E-20 3.936E-20 1.099E-20 2.102E-21  J10
           9.710E-22 1.641E-21 1.351E-25 4.698E-24 1.420E-23 0.000E+00
           0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
CH3Cl x300 2.845E-19 1.304E-19 8.239E-20 4.122E-20 1.285E-20 3.135E-21  J10
           1.619E-21 2.033E-21 2.687E-25 9.342E-24 2.822E-23 0.000E+00
           0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
MeCCl3 200 2.721E-18 2.023E-18 1.688E-18 1.354E-18 7.438E-19 3.348E-19  J10
           2.026E-19 1.372E-19 5.473E-23 1.440E-21 4.123E-21 0.000E+00
           0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
MeCCl3x300 2.722E-18 2.018E-18 1.680E-18 1.338E-18 7.423E-19 3.515E-19  J01
           2.232E-19 1.572E-19 2.195E-22 2.616E-21 5.509E-21 0.000E+00
           0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
CH2Cl2 200 1.091E-18 6.156E-19 4.118E-19 2.061E-19 6.006E-20 1.421E-20  J10
           7.370E-21 9.726E-21 4.000E-24 5.372E-23 1.267E-22 0.000E+00
           0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
CH2Cl2x300 1.000E-18 5.779E-19 3.971E-19 2.142E-19 7.145E-20 2.124E-20  J10
           1.203E-20 1.231E-20 7.635E-24 1.025E-22 2.380E-22 0.000E+00
           0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
CHF2Cl 200 7.865E-21 2.807E-21 1.551E-21 6.709E-22 1.893E-22 4.359E-23  J10
           2.467E-23 3.461E-23 0.000E+00 2.454E-27 4.674E-25 0.000E+00
           0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
CHF2Clx300 7.541E-21 2.766E-21 1.578E-21 7.379E-22 2.377E-22 6.207E-23  J10
           3.512E-23 4.066E-23 0.000E+00 3.494E-27 6.655E-25 0.000E+00
           0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
F123   210 9.377E-19 5.077E-19 3.401E-19 1.835E-19 6.055E-20 1.614E-20  J10
           8.774E-21 9.548E-21 4.433E-24 6.929E-23 1.695E-22 0.000E+00
           0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
F123  x295 1.037E-18 6.000E-19 4.214E-19 2.459E-19 8.868E-20 2.646E-20  J10
           1.495E-20 1.432E-20 1.190E-23 1.408E-22 3.145E-22 0.000E+00
           0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
F141b  200 1.165E-18 7.315E-19 5.258E-19 3.031E-19 9.849E-20 2.384E-20  J10
           1.224E-20 1.390E-20 2.003E-24 6.583E-23 2.011E-22 0.000E+00
           0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
F141b x300 1.126E-18 7.456E-19 5.560E-19 3.446E-19 1.222E-19 3.303E-20  J10
           1.757E-20 1.728E-20 5.159E-24 1.145E-22 3.126E-22 0.000E+00
           0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
F142b  210 2.256E-20 8.456E-21 4.769E-21 2.111E-21 6.076E-22 1.276E-22  J10
           6.211E-23 9.308E-23 0.000E+00 1.764E-25 8.234E-25 0.000E+00
           0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
F142b x298 2.846E-20 1.169E-20 6.981E-21 3.367E-21 1.060E-21 2.543E-22  J10
           1.303E-22 1.592E-22 0.000E+00 4.752E-25 1.960E-24 0.000E+00
           0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
CH3Br  200 1.069E-18 4.922E-19 5.748E-19 6.816E-19 7.562E-19 6.868E-19  J10
           6.096E-19 5.216E-19 6.034E-21 3.130E-20 3.370E-20 9.873E-26
           0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
CH3Br x300 1.096E-18 5.046E-19 5.891E-19 6.987E-19 7.717E-19 6.999E-19  J10
           6.239E-19 5.378E-19 7.760E-21 3.421E-20 3.532E-20 7.361E-25
           0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
H1211  200 5.814E-19 6.611E-19 7.842E-19 9.494E-19 1.290E-18 1.385E-18  J10
           1.313E-18 1.181E-18 2.932E-20 8.972E-20 8.315E-20 2.037E-23
           3.698E-24 1.109E-24 3.928E-25 5.001E-27 0.000E+00 0.000E+00
H1211 x300 5.067E-19 5.761E-19 6.828E-19 8.273E-19 1.105E-18 1.166E-18  J10
           1.105E-18 9.998E-19 3.540E-20 8.310E-20 7.198E-20 1.067E-22
           2.727E-23 8.654E-24 3.065E-24 3.903E-26 0.000E+00 0.000E+00
H1301  200 6.267E-20 8.618E-20 9.980E-20 1.159E-19 1.399E-19 1.404E-19  J10
           1.282E-19 1.096E-19 6.651E-22 5.384E-21 6.874E-21 1.311E-25
           1.581E-26 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
H1301 x300 5.424E-20 7.278E-20 8.354E-20 9.600E-20 1.172E-19 1.227E-19  J10
           1.165E-19 1.047E-19 1.412E-21 7.017E-21 7.244E-21 4.027E-25
           4.857E-26 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
H2402  200 1.038E-18 1.137E-18 1.167E-18 1.193E-18 1.145E-18 1.013E-18  J10
           9.185E-19 8.183E-19 1.998E-20 6.366E-20 5.684E-20 2.284E-24
           6.437E-25 2.441E-25 1.155E-25 1.876E-27 0.000E+00 0.000E+00
H2402 x300 1.023E-18 1.133E-18 1.175E-18 1.221E-18 1.213E-18 1.101E-18  J10
           1.008E-18 9.028E-19 2.580E-20 7.229E-20 6.345E-20 4.566E-23
           1.287E-23 4.880E-24 2.310E-24 3.751E-26 0.000E+00 0.000E+00
CH2Br2 210 2.107E-18 2.100E-18 2.204E-18 2.384E-18 2.343E-18 2.413E-18  J10
           2.691E-18 3.182E-18 1.488E-19 4.911E-19 3.180E-19 5.185E-23
           8.044E-24 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
CH2Br2 298 1.984E-18 1.977E-18 2.076E-18 2.245E-18 2.206E-18 2.272E-18  J10
           2.404E-18 2.560E-18 1.723E-19 3.704E-19 2.343E-19 2.669E-22
           4.141E-23 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
CHBr3  210 5.931E-18 4.524E-18 4.157E-18 3.943E-18 4.497E-18 4.775E-18  J10
           5.072E-18 5.503E-18 7.881E-19 9.150E-19 5.436E-19 7.715E-21
           1.996E-21 6.036E-22 2.460E-22 3.241E-23 3.412E-25 0.000E+00
CHBr3  300 5.633E-18 4.297E-18 3.949E-18 3.745E-18 4.272E-18 4.535E-18  J10
           4.817E-18 5.227E-18 8.970E-19 9.039E-19 5.326E-19 1.676E-20
           5.066E-21 1.783E-21 7.399E-22 9.748E-23 1.026E-24 0.000E+00
CH3I   243 3.620E-20 3.620E-20 3.620E-20 3.620E-20 3.620E-20 3.620E-20  J10
           3.958E-20 4.812E-20 8.261E-19 2.152E-19 7.347E-20 3.351E-20
           1.034E-20 4.435E-21 2.271E-21 4.393E-22 4.049E-24 0.000E+00
CH3I   300 3.620E-20 3.620E-20 3.620E-20 3.620E-20 3.620E-20 3.620E-20  J10
           3.958E-20 4.812E-20 8.382E-19 2.436E-19 9.354E-20 4.679E-20
           1.529E-20 6.531E-21 3.327E-21 6.784E-22 1.038E-23 0.000E+00
CF3I   243 1.053E-20 3.872E-21 2.404E-21 1.652E-21 1.772E-21 2.856E-21  J10
           4.178E-21 6.206E-21 5.541E-19 3.604E-19 2.108E-19 1.329E-19
           4.992E-20 2.036E-20 9.492E-21 1.568E-21 1.867E-23 0.000E+00
CF3I   300 1.053E-20 3.872E-21 2.404E-21 1.652E-21 1.772E-21 2.856E-21  J10
           4.178E-21 6.206E-21 5.164E-19 3.544E-19 2.275E-19 1.544E-19
           6.552E-20 2.972E-20 1.471E-20 2.620E-21 3.943E-23 0.000E+00
